transaction_id,account_id,transaction_date,transaction_type,amount_eur,fee_eur,channel,is_international,is_flagged
T0005925,A000372,2025-12-13,Bank Transfer,5358.86,14.42,Online Banking,FALSE,FALSE
T0005926,A001278,2025-01-01,Card Payment,2.69,0.42,Mobile App,FALSE,FALSE
T0005927,A001526,2025-08-18,Bank Transfer,4289.09,10.94,Mobile App,FALSE,FALSE
T0005928,A000677,2025-10-07,Investment Transfer,16802.55,44.17,Card,FALSE,TRUE
T0005929,A002052,2025-02-03,Direct Debit,178.96,1.18,Mobile App,FALSE,FALSE
T0005930,A001160,2025-11-02,Investment Transfer,15193.56,38.06,Mobile App,FALSE,TRUE
T0005931,A000212,2025-05-01,Card Payment,308.95,2.14,Mobile App,FALSE,FALSE
T0005932,A000494,2025-10-19,Bank Transfer,165.92,1.96,Card,FALSE,FALSE
T0005933,A002111,2025-11-21,Card Payment,72.91,2.21,Card,TRUE,FALSE
T0005934,A001066,2025-02-10,Loan Payment,1577.86,3.17,Mobile App,FALSE,FALSE
T0005935,A001733,2025-06-19,Bank Transfer,691.75,4.16,Mobile App,FALSE,FALSE
T0005936,A000903,2025-01-12,ATM Withdrawal,61.94,2.48,Online Banking,FALSE,FALSE
T0005937,A001351,2025-07-06,Card Payment,16.58,1.4,Mobile App,FALSE,FALSE
T0005938,A001237,2025-04-15,ATM Withdrawal,658.7,3.63,ATM,FALSE,FALSE
T0005939,A000835,2025-10-09,Card Payment,16.3,2.09,Mobile App,FALSE,FALSE
T0005940,A001789,2025-01-01,Card Payment,172.42,1.86,Mobile App,FALSE,FALSE
T0005941,A000810,2025-11-14,Card Payment,40.83,1.89,ATM,FALSE,FALSE
T0005942,A000468,2025-08-22,Direct Debit,235.56,1.19,Mobile App,FALSE,FALSE
T0005943,A001535,2025-10-26,ATM Withdrawal,12.91,0.16,Branch,FALSE,FALSE
T0005944,A000393,2025-05-20,Card Payment,540.35,3.23,ATM,FALSE,FALSE
T0005945,A002216,2025-02-13,Direct Debit,87.34,0.95,Card,FALSE,FALSE
T0005946,A000510,2025-06-22,Bank Transfer,544.33,3.64,Online Banking,FALSE,FALSE
T0005947,A001270,2025-08-06,Salary Payment,3512.33,5.4,Online Banking,FALSE,FALSE
T0005948,A001401,2025-09-21,ATM Withdrawal,193.87,2.25,Card,FALSE,FALSE
T0005949,A001355,2025-01-14,Bank Transfer,1217.91,3.42,Branch,FALSE,FALSE
T0005950,A000753,2025-12-15,Investment Transfer,485.99,2.05,Mobile App,FALSE,FALSE
T0005951,A000438,2025-11-10,ATM Withdrawal,329.36,2.11,Card,FALSE,FALSE
T0005952,A000661,2025-09-14,Salary Payment,1738.82,3.9,Mobile App,FALSE,FALSE
T0005953,A001189,2025-09-01,ATM Withdrawal,87.49,1.03,Online Banking,FALSE,FALSE
T0005954,A002290,2025-02-17,Card Payment,137.52,1.11,Mobile App,FALSE,FALSE
T0005955,A002105,2025-09-28,Bank Transfer,12099.84,30.62,Online Banking,FALSE,FALSE
T0005956,A002168,2025-09-13,Card Payment,45.72,0.36,Mobile App,FALSE,FALSE
T0005957,A001740,2025-06-14,Salary Payment,35599.07,54.32,Mobile App,FALSE,FALSE
T0005958,A001735,2025-11-08,Direct Debit,189.02,0.84,Online Banking,FALSE,FALSE
T0005959,A001493,2025-02-13,Card Payment,541.31,2.52,Mobile App,FALSE,FALSE
T0005960,A001284,2025-08-21,Card Payment,47.19,1.44,ATM,FALSE,FALSE
T0005961,A001407,2025-08-24,Bank Transfer,5694.34,15.92,Mobile App,FALSE,FALSE
T0005962,A002299,2025-10-24,Bank Transfer,825.64,4.5,Mobile App,FALSE,FALSE
T0005963,A000235,2025-08-19,Card Payment,13.11,0.74,Mobile App,FALSE,FALSE
T0005964,A000696,2025-11-16,Salary Payment,13412.02,22.14,ATM,FALSE,FALSE
T0005965,A002265,2025-12-06,Card Payment,173.01,0.47,Mobile App,FALSE,FALSE
T0005966,A001146,2025-11-23,Card Payment,24.76,1.73,Branch,FALSE,FALSE
T0005967,A001582,2025-08-11,Bank Transfer,1111.6,3.47,Online Banking,FALSE,FALSE
T0005968,A001682,2025-12-23,ATM Withdrawal,27.12,1.65,Online Banking,TRUE,FALSE
T0005969,A002028,2025-01-31,Loan Payment,3240.32,6.14,Mobile App,FALSE,FALSE
T0005970,A000891,2025-03-16,Card Payment,34.27,0.56,Mobile App,FALSE,FALSE
T0005971,A001255,2025-12-14,Bank Transfer,2332.7,8.29,Online Banking,FALSE,FALSE
T0005972,A000334,2025-12-31,Card Payment,630.11,1.61,Online Banking,FALSE,FALSE
T0005973,A000829,2025-02-28,Bank Transfer,5787.92,15.48,Mobile App,FALSE,FALSE
T0005974,A001629,2025-11-26,Bank Transfer,410.55,1.19,Card,FALSE,FALSE
T0005975,A001802,2025-10-18,Direct Debit,180.26,0.9,Mobile App,FALSE,TRUE
T0005976,A000597,2025-12-17,Bank Transfer,3508.13,9.8,Online Banking,FALSE,TRUE
T0005977,A001749,2025-07-21,Card Payment,248.64,0.75,Card,FALSE,FALSE
T0005978,A001750,2025-08-09,Card Payment,8.7,0.86,Mobile App,FALSE,FALSE
T0005979,A002323,2025-12-25,Card Payment,214.64,1.0,Card,FALSE,FALSE
T0005980,A002220,2025-07-15,Salary Payment,1977.04,4.69,Mobile App,FALSE,FALSE
T0005981,A000899,2025-09-07,ATM Withdrawal,599.23,3.46,ATM,FALSE,FALSE
T0005982,A000193,2025-07-27,Card Payment,38.74,2.37,Mobile App,FALSE,FALSE
T0005983,A001876,2025-11-02,Card Payment,747.85,2.6,Online Banking,FALSE,FALSE
T0005984,A001690,2025-10-20,Card Payment,155.64,1.46,Card,FALSE,FALSE
T0005985,A000681,2025-05-02,Card Payment,395.55,2.03,Mobile App,FALSE,FALSE
T0005986,A000400,2025-11-01,Card Payment,325.13,2.16,Mobile App,FALSE,FALSE
T0005987,A001826,2025-03-03,Bank Transfer,1278.52,4.49,Mobile App,FALSE,FALSE
T0005988,A002083,2025-10-13,Direct Debit,501.33,2.62,Mobile App,FALSE,FALSE
T0005989,A001216,2025-02-17,Bank Transfer,3849.27,10.67,Mobile App,FALSE,FALSE
T0005990,A002205,2025-02-20,Salary Payment,2200.69,5.42,Card,FALSE,FALSE
T0005991,A001896,2025-03-04,Bank Transfer,4235.42,11.26,Online Banking,FALSE,FALSE
T0005992,A000831,2025-04-09,Bank Transfer,16.92,0.83,Mobile App,FALSE,FALSE
T0005993,A002043,2025-09-24,Card Payment,11.3,0.35,Card,FALSE,FALSE
T0005994,A002209,2025-02-17,ATM Withdrawal,15.14,1.93,Online Banking,FALSE,FALSE
T0005995,A000468,2025-04-04,Card Payment,271.65,1.4,Card,FALSE,FALSE
T0005996,A000065,2025-10-25,Direct Debit,204.62,1.41,Mobile App,TRUE,FALSE
T0005997,A000003,2025-06-20,Card Payment,7.0,0.52,Online Banking,FALSE,FALSE
T0005998,A002028,2025-06-25,Bank Transfer,7964.13,20.36,Mobile App,FALSE,FALSE
T0005999,A001723,2025-08-05,Bank Transfer,1768.62,10.3,Mobile App,TRUE,FALSE
T0006000,A001142,2025-09-30,Card Payment,84.2,1.41,Mobile App,TRUE,FALSE
T0006001,A000148,2025-05-16,Bank Transfer,512.05,1.86,Mobile App,FALSE,FALSE
T0006002,A000404,2025-09-08,Card Payment,370.53,1.75,Online Banking,FALSE,FALSE
T0006003,A001506,2025-01-13,Card Payment,61.04,0.69,Card,FALSE,TRUE
T0006004,A001553,2025-06-07,Bank Transfer,3312.25,9.63,Online Banking,FALSE,FALSE
T0006005,A000121,2025-09-13,Direct Debit,185.58,2.62,Online Banking,FALSE,FALSE
T0006006,A000397,2025-06-07,Bank Transfer,4654.73,12.12,Online Banking,FALSE,FALSE
T0006007,A001767,2025-07-19,Direct Debit,465.74,0.77,Online Banking,FALSE,FALSE
T0006008,A000331,2025-03-11,Direct Debit,279.81,1.29,ATM,FALSE,FALSE
T0006009,A001672,2025-05-26,Bank Transfer,2118.67,12.13,Online Banking,TRUE,FALSE
T0006010,A000389,2025-11-19,Loan Payment,428.92,1.67,Mobile App,FALSE,FALSE
T0006011,A002105,2025-10-15,Card Payment,668.8,2.35,Online Banking,FALSE,FALSE
T0006012,A001369,2025-01-29,Bank Transfer,2265.12,6.98,ATM,FALSE,FALSE
T0006013,A001052,2025-06-02,Bank Transfer,1362.93,4.68,Mobile App,FALSE,FALSE
T0006014,A002159,2025-12-01,Card Payment,428.53,1.4,Mobile App,FALSE,FALSE
T0006015,A000086,2025-06-28,Investment Transfer,750.25,2.27,ATM,FALSE,FALSE
T0006016,A001352,2025-05-22,ATM Withdrawal,239.29,0.61,Online Banking,FALSE,FALSE
T0006017,A000092,2025-11-13,ATM Withdrawal,14566.26,36.62,Online Banking,FALSE,FALSE
T0006018,A002153,2025-12-03,Bank Transfer,915.06,3.66,Online Banking,FALSE,TRUE
T0006019,A000622,2025-08-07,Bank Transfer,2791.2,9.23,Mobile App,FALSE,FALSE
T0006020,A001991,2025-02-03,Bank Transfer,5303.58,14.27,Mobile App,FALSE,FALSE
T0006021,A001261,2025-03-07,Card Payment,22.72,0.81,Branch,FALSE,FALSE
T0006022,A001674,2025-05-04,Bank Transfer,1315.16,5.3,Branch,FALSE,FALSE
T0006023,A000133,2025-12-30,Direct Debit,377.32,2.59,Branch,TRUE,FALSE
T0006024,A000203,2025-05-20,Card Payment,74.82,2.03,Mobile App,FALSE,FALSE
T0006025,A001974,2025-01-19,Card Payment,38.47,0.7,Mobile App,FALSE,FALSE
T0006026,A000161,2025-09-06,Salary Payment,1686.19,3.5,Online Banking,FALSE,FALSE
T0006027,A002278,2025-01-11,Investment Transfer,8200.47,22.91,Mobile App,FALSE,FALSE
T0006028,A000093,2025-09-07,Card Payment,183.32,0.88,Online Banking,FALSE,FALSE
T0006029,A000331,2025-07-06,Card Payment,237.23,1.8,Mobile App,FALSE,FALSE
T0006030,A001503,2025-09-24,Bank Transfer,3153.91,8.66,ATM,FALSE,TRUE
T0006031,A000624,2025-01-10,Loan Payment,155.53,2.57,Mobile App,FALSE,FALSE
T0006032,A000190,2025-02-07,Card Payment,3.33,1.62,Online Banking,FALSE,FALSE
T0006033,A000709,2025-10-19,Card Payment,12.62,1.45,Card,FALSE,FALSE
T0006034,A001382,2025-09-12,Card Payment,32.24,2.22,Online Banking,FALSE,FALSE
T0006035,A000866,2025-04-30,Bank Transfer,411.49,1.62,ATM,FALSE,FALSE
T0006036,A002138,2025-09-25,Bank Transfer,629.21,4.06,Online Banking,FALSE,TRUE
T0006037,A001786,2025-10-09,Card Payment,139.66,0.29,Online Banking,FALSE,FALSE
T0006038,A000880,2025-07-17,Direct Debit,199.33,2.04,Mobile App,FALSE,FALSE
T0006039,A002049,2025-08-23,Direct Debit,18.14,1.82,Online Banking,FALSE,FALSE
T0006040,A000402,2025-01-25,Card Payment,184.56,0.28,Branch,FALSE,FALSE
T0006041,A001714,2025-02-03,ATM Withdrawal,244.88,1.97,Mobile App,FALSE,FALSE
T0006042,A000920,2025-08-04,ATM Withdrawal,728.06,3.95,Card,FALSE,FALSE
T0006043,A001385,2025-02-27,Bank Transfer,655.16,3.04,Mobile App,FALSE,FALSE
T0006044,A001275,2025-06-05,Bank Transfer,7009.28,17.84,Branch,FALSE,FALSE
T0006045,A000164,2025-11-05,ATM Withdrawal,45.26,1.49,Mobile App,FALSE,TRUE
T0006046,A001094,2025-08-13,Card Payment,499.68,1.87,Online Banking,FALSE,FALSE
T0006047,A000915,2025-05-28,Salary Payment,2120.92,3.74,Online Banking,FALSE,FALSE
T0006048,A001774,2025-08-20,Card Payment,16.66,1.46,ATM,TRUE,FALSE
T0006049,A000519,2025-01-06,Bank Transfer,1488.55,5.49,Mobile App,FALSE,FALSE
T0006050,A001298,2025-11-23,Direct Debit,117.42,1.51,Card,FALSE,FALSE
T0006051,A000574,2025-06-05,Bank Transfer,6487.05,18.66,Online Banking,FALSE,FALSE
T0006052,A001409,2025-02-13,Direct Debit,144.21,1.75,Online Banking,FALSE,FALSE
T0006053,A002113,2025-03-21,Card Payment,81.91,1.01,Mobile App,FALSE,FALSE
T0006054,A002144,2025-07-23,ATM Withdrawal,12.1,1.25,Mobile App,FALSE,FALSE
T0006055,A000914,2025-09-12,Bank Transfer,84.2,2.1,Mobile App,FALSE,FALSE
T0006056,A001472,2025-08-18,Card Payment,210.02,0.61,ATM,FALSE,FALSE
T0006057,A000098,2025-03-01,Loan Payment,1008.65,3.66,Mobile App,FALSE,TRUE
T0006058,A000156,2025-08-13,Salary Payment,2786.29,11.95,Mobile App,TRUE,FALSE
T0006059,A000288,2025-11-05,Salary Payment,1383.32,3.28,ATM,FALSE,FALSE
T0006060,A001248,2025-12-29,Direct Debit,278.56,2.6,Online Banking,TRUE,FALSE
T0006061,A001628,2025-07-20,Salary Payment,3291.57,6.33,ATM,FALSE,FALSE
T0006062,A002242,2025-11-27,Salary Payment,11322.54,17.16,Online Banking,FALSE,FALSE
T0006063,A002328,2025-09-20,Card Payment,317.44,1.32,Online Banking,FALSE,FALSE
T0006064,A000547,2025-06-02,Bank Transfer,6528.97,16.63,Card,FALSE,FALSE
T0006065,A001328,2025-05-02,Card Payment,88.98,0.15,Mobile App,FALSE,FALSE
T0006066,A001824,2025-07-15,Direct Debit,413.97,2.7,Mobile App,FALSE,FALSE
T0006067,A000003,2025-11-10,Bank Transfer,1652.47,5.24,Online Banking,FALSE,FALSE
T0006068,A001704,2025-05-24,ATM Withdrawal,112.51,1.91,ATM,FALSE,FALSE
T0006069,A000693,2025-07-12,Direct Debit,64.94,0.94,ATM,FALSE,FALSE
T0006070,A002292,2025-09-16,Card Payment,19.73,1.6,Mobile App,FALSE,TRUE
T0006071,A000994,2025-01-11,Card Payment,353.22,2.21,Online Banking,FALSE,FALSE
T0006072,A000174,2025-10-26,Bank Transfer,14564.06,38.14,Mobile App,FALSE,FALSE
T0006073,A002025,2025-12-27,Loan Payment,8907.77,13.65,Mobile App,FALSE,FALSE
T0006074,A000311,2025-06-22,Bank Transfer,1762.77,4.73,Card,FALSE,FALSE
T0006075,A001994,2025-05-02,Bank Transfer,7800.04,19.8,Mobile App,FALSE,FALSE
T0006076,A000255,2025-11-08,Bank Transfer,183.52,1.42,Mobile App,FALSE,FALSE
T0006077,A000726,2025-01-13,Card Payment,477.08,2.77,Card,FALSE,FALSE
T0006078,A000914,2025-01-05,Bank Transfer,1693.06,4.78,Mobile App,FALSE,FALSE
T0006079,A000605,2025-12-16,Bank Transfer,1904.18,9.71,Mobile App,TRUE,FALSE
T0006080,A001953,2025-04-14,Bank Transfer,4182.53,12.36,Mobile App,FALSE,FALSE
T0006081,A001192,2025-08-04,Bank Transfer,1932.54,5.71,Mobile App,FALSE,FALSE
T0006082,A000271,2025-03-31,Direct Debit,109.35,0.26,Mobile App,FALSE,FALSE
T0006083,A000846,2025-07-30,Card Payment,138.84,1.11,Mobile App,FALSE,FALSE
T0006084,A002329,2025-07-21,Card Payment,135.06,1.87,ATM,FALSE,FALSE
T0006085,A002093,2025-03-01,Card Payment,341.93,2.16,Mobile App,FALSE,FALSE
T0006086,A001490,2025-11-14,Direct Debit,374.44,1.13,Mobile App,FALSE,FALSE
T0006087,A002128,2025-01-10,Card Payment,76.29,1.75,Mobile App,FALSE,FALSE
T0006088,A001256,2025-11-24,ATM Withdrawal,629.87,2.2,Mobile App,FALSE,FALSE
T0006089,A000793,2025-09-15,Card Payment,68.42,1.55,ATM,FALSE,FALSE
T0006090,A001591,2025-04-13,Direct Debit,17.37,1.3,Mobile App,FALSE,FALSE
T0006091,A000887,2025-07-13,Bank Transfer,8412.0,23.3,Mobile App,FALSE,FALSE
T0006092,A000662,2025-02-04,Card Payment,251.42,1.84,Card,FALSE,FALSE
T0006093,A000986,2025-06-11,Card Payment,564.17,3.2,Card,FALSE,FALSE
T0006094,A002009,2025-09-07,ATM Withdrawal,505.12,3.73,Mobile App,FALSE,FALSE
T0006095,A002218,2025-03-15,Card Payment,24.27,1.12,Mobile App,FALSE,FALSE
T0006096,A000942,2025-09-27,Card Payment,159.21,1.7,Mobile App,TRUE,TRUE
T0006097,A000852,2025-05-05,Direct Debit,231.41,1.27,Mobile App,FALSE,FALSE
T0006098,A000956,2025-12-30,Direct Debit,495.95,1.62,Online Banking,FALSE,FALSE
T0006099,A002098,2025-12-22,ATM Withdrawal,55.83,0.95,Mobile App,FALSE,FALSE
T0006100,A000636,2025-07-09,Direct Debit,983.64,1.81,Mobile App,FALSE,FALSE
T0006101,A001520,2025-12-19,Card Payment,202.78,2.25,Online Banking,FALSE,FALSE
T0006102,A002215,2025-12-17,Direct Debit,661.89,3.37,Branch,FALSE,FALSE
T0006103,A001191,2025-06-26,Bank Transfer,5190.13,15.41,Mobile App,FALSE,FALSE
T0006104,A000936,2025-10-18,Card Payment,64.9,1.72,Card,TRUE,FALSE
T0006105,A001851,2025-02-12,Loan Payment,652.26,3.09,Card,FALSE,FALSE
T0006106,A001150,2025-12-26,Card Payment,103.38,0.9,Online Banking,FALSE,FALSE
T0006107,A000450,2025-11-14,ATM Withdrawal,239.59,1.35,Online Banking,FALSE,FALSE
T0006108,A001153,2025-04-18,Card Payment,56.02,2.26,Mobile App,FALSE,FALSE
T0006109,A000778,2025-12-13,Card Payment,6.76,0.28,Online Banking,FALSE,FALSE
T0006110,A000417,2025-04-14,ATM Withdrawal,111.29,2.67,Online Banking,FALSE,TRUE
T0006111,A001929,2025-07-02,Bank Transfer,1212.31,4.35,Mobile App,FALSE,FALSE
T0006112,A000248,2025-12-16,Direct Debit,409.79,2.44,Online Banking,FALSE,FALSE
T0006113,A001381,2025-02-07,Card Payment,11.99,1.74,Mobile App,FALSE,FALSE
T0006114,A000896,2025-06-06,Card Payment,2.76,1.1,Card,FALSE,FALSE
T0006115,A002236,2025-03-24,ATM Withdrawal,127.7,0.66,Mobile App,FALSE,FALSE
T0006116,A000695,2025-04-14,Bank Transfer,427.6,1.88,Mobile App,FALSE,FALSE
T0006117,A000401,2025-11-05,Card Payment,355.96,2.8,Mobile App,FALSE,FALSE
T0006118,A000699,2025-06-10,Card Payment,13.98,0.22,Online Banking,FALSE,TRUE
T0006119,A002253,2025-10-01,Card Payment,43.79,0.92,Online Banking,FALSE,FALSE
T0006120,A001742,2025-01-24,Card Payment,2080.32,3.68,ATM,FALSE,FALSE
T0006121,A001888,2025-06-08,Card Payment,294.87,2.16,Online Banking,FALSE,FALSE
T0006122,A001492,2025-06-01,Direct Debit,64.54,0.31,Card,FALSE,FALSE
T0006123,A000589,2025-12-27,Salary Payment,3218.63,7.1,Mobile App,FALSE,FALSE
T0006124,A000079,2025-03-23,Salary Payment,12431.23,19.47,Mobile App,FALSE,FALSE
T0006125,A000012,2025-02-05,Card Payment,99.64,1.32,Online Banking,FALSE,FALSE
T0006126,A001404,2025-09-19,Investment Transfer,1165.8,4.4,Online Banking,FALSE,FALSE
T0006127,A002158,2025-04-16,Direct Debit,514.13,1.66,Online Banking,FALSE,FALSE
T0006128,A001033,2025-02-02,Card Payment,53.56,1.99,Online Banking,FALSE,FALSE
T0006129,A002042,2025-04-22,Card Payment,61.33,1.62,Online Banking,FALSE,FALSE
T0006130,A001462,2025-06-01,Card Payment,77.08,2.03,Online Banking,FALSE,FALSE
T0006131,A000544,2025-08-14,Salary Payment,11696.29,17.97,Card,FALSE,FALSE
T0006132,A000115,2025-08-10,Bank Transfer,5853.19,30.65,Card,TRUE,FALSE
T0006133,A001366,2025-05-25,Card Payment,98.38,0.8,Online Banking,FALSE,FALSE
T0006134,A000678,2025-04-21,Card Payment,254.36,2.52,Mobile App,TRUE,TRUE
T0006135,A002007,2025-01-29,Bank Transfer,907.53,4.66,ATM,FALSE,FALSE
T0006136,A000448,2025-08-21,Bank Transfer,1129.46,4.73,Mobile App,FALSE,FALSE
T0006137,A000920,2025-07-01,Card Payment,1080.35,6.01,Mobile App,TRUE,FALSE
T0006138,A001685,2025-01-31,ATM Withdrawal,827.68,2.89,Online Banking,FALSE,FALSE
T0006139,A001275,2025-12-25,Bank Transfer,14547.3,38.31,Online Banking,FALSE,FALSE
T0006140,A002284,2025-03-21,ATM Withdrawal,1282.57,5.13,Mobile App,FALSE,FALSE
T0006141,A002179,2025-10-24,Direct Debit,76.19,0.15,Card,FALSE,FALSE
T0006142,A000975,2025-01-18,Bank Transfer,2229.95,12.22,Branch,TRUE,FALSE
T0006143,A000343,2025-09-10,Bank Transfer,8405.83,44.16,Mobile App,TRUE,FALSE
T0006144,A002277,2025-11-03,Salary Payment,34621.46,52.48,Branch,FALSE,FALSE
T0006145,A001439,2025-01-17,Direct Debit,430.37,2.27,Mobile App,FALSE,FALSE
T0006146,A001134,2025-11-18,Bank Transfer,1444.37,8.29,Card,TRUE,FALSE
T0006147,A001863,2025-06-23,Card Payment,715.04,1.15,Mobile App,FALSE,FALSE
T0006148,A000773,2025-06-18,Card Payment,17.94,1.57,Mobile App,FALSE,FALSE
T0006149,A001405,2025-08-16,Bank Transfer,11255.34,29.23,ATM,FALSE,FALSE
T0006150,A001386,2025-02-12,Card Payment,9.01,1.97,Online Banking,FALSE,FALSE
T0006151,A000399,2025-04-02,Bank Transfer,16730.46,42.6,Card,FALSE,FALSE
T0006152,A000204,2025-01-23,Bank Transfer,253.8,1.18,Mobile App,FALSE,FALSE
T0006153,A000479,2025-02-27,Salary Payment,2783.12,6.26,Card,FALSE,FALSE
T0006154,A000233,2025-09-12,Investment Transfer,39956.53,102.2,Mobile App,FALSE,FALSE
T0006155,A000032,2025-09-22,Loan Payment,700.89,1.43,Online Banking,FALSE,FALSE
T0006156,A000953,2025-04-27,Bank Transfer,6106.08,17.66,Online Banking,FALSE,FALSE
T0006157,A000583,2025-04-28,Salary Payment,5119.59,22.45,Mobile App,TRUE,TRUE
T0006158,A000672,2025-07-02,ATM Withdrawal,46.22,2.49,Mobile App,FALSE,FALSE
T0006159,A001747,2025-03-22,Card Payment,15.58,2.04,Mobile App,FALSE,FALSE
T0006160,A000450,2025-07-26,Card Payment,203.59,1.86,Online Banking,FALSE,FALSE
T0006161,A001076,2025-10-03,Card Payment,174.7,2.28,Card,FALSE,FALSE
T0006162,A000921,2025-06-01,Card Payment,916.82,3.14,Mobile App,FALSE,FALSE
T0006163,A001077,2025-01-02,Loan Payment,3461.73,6.15,Online Banking,FALSE,FALSE
T0006164,A001576,2025-05-14,Direct Debit,2590.26,4.87,Mobile App,FALSE,FALSE
T0006165,A000514,2025-04-06,Bank Transfer,5202.12,13.15,Mobile App,FALSE,FALSE
T0006166,A000687,2025-10-19,Bank Transfer,1385.34,5.17,Mobile App,FALSE,FALSE
T0006167,A000631,2025-05-23,Card Payment,37.59,1.55,Mobile App,FALSE,FALSE
T0006168,A001380,2025-10-23,ATM Withdrawal,132.81,0.43,Mobile App,FALSE,FALSE
T0006169,A001262,2025-08-21,Bank Transfer,4186.64,12.67,Card,FALSE,FALSE
T0006170,A001766,2025-09-19,Card Payment,221.32,2.32,Branch,FALSE,FALSE
T0006171,A002070,2025-11-23,Card Payment,232.3,1.43,Card,FALSE,FALSE
T0006172,A001139,2025-07-28,Direct Debit,133.23,0.57,Mobile App,FALSE,FALSE
T0006173,A001698,2025-12-03,ATM Withdrawal,20.95,0.59,ATM,FALSE,FALSE
T0006174,A001070,2025-10-15,Card Payment,16.94,0.36,ATM,FALSE,FALSE
T0006175,A001789,2025-12-31,Bank Transfer,3397.79,8.95,Mobile App,FALSE,FALSE
T0006176,A001005,2025-10-17,Card Payment,25.09,2.0,Mobile App,FALSE,FALSE
T0006177,A000972,2025-04-17,Direct Debit,64.06,1.29,Mobile App,FALSE,FALSE
T0006178,A000302,2025-02-03,Bank Transfer,5473.17,15.21,Mobile App,FALSE,FALSE
T0006179,A001225,2025-03-23,Salary Payment,12455.28,20.34,Card,FALSE,FALSE
T0006180,A001418,2025-04-22,Card Payment,69.65,2.4,Mobile App,FALSE,FALSE
T0006181,A001191,2025-01-02,Direct Debit,24.08,0.58,Online Banking,FALSE,FALSE
T0006182,A001326,2025-01-20,Card Payment,568.66,2.5,Mobile App,FALSE,FALSE
T0006183,A002026,2025-11-29,Card Payment,439.49,0.7,Card,FALSE,FALSE
T0006184,A001027,2025-05-13,Bank Transfer,357.58,2.11,Mobile App,FALSE,FALSE
T0006185,A000625,2025-08-08,Bank Transfer,4597.41,13.26,Online Banking,FALSE,TRUE
T0006186,A001890,2025-05-15,Direct Debit,248.54,2.45,Online Banking,FALSE,FALSE
T0006187,A000828,2025-12-25,Direct Debit,123.99,1.57,Online Banking,FALSE,FALSE
T0006188,A000133,2025-05-21,Investment Transfer,198.22,1.46,Card,FALSE,FALSE
T0006189,A000792,2025-10-12,Card Payment,317.57,1.69,Online Banking,FALSE,FALSE
T0006190,A000757,2025-06-26,Salary Payment,3258.0,6.05,Mobile App,FALSE,FALSE
T0006191,A001273,2025-11-28,Direct Debit,367.7,1.86,Mobile App,TRUE,TRUE
T0006192,A000205,2025-01-23,Card Payment,33.04,1.17,Branch,FALSE,FALSE
T0006193,A000477,2025-06-21,ATM Withdrawal,203.69,0.66,Mobile App,FALSE,FALSE
T0006194,A000654,2025-04-18,Card Payment,185.85,1.31,Branch,FALSE,FALSE
T0006195,A000848,2025-02-09,Card Payment,39.26,0.1,Branch,FALSE,FALSE
T0006196,A001563,2025-12-18,Direct Debit,160.2,1.45,Online Banking,FALSE,FALSE
T0006197,A002039,2025-12-08,Salary Payment,2987.0,4.96,Online Banking,FALSE,FALSE
T0006198,A000861,2025-04-03,Bank Transfer,42266.71,105.73,Mobile App,FALSE,FALSE
T0006199,A001873,2025-09-04,Card Payment,372.7,3.56,Online Banking,TRUE,FALSE
T0006200,A001664,2025-10-02,ATM Withdrawal,68.65,2.4,Online Banking,FALSE,FALSE
T0006201,A001199,2025-01-04,Salary Payment,9535.87,39.19,Mobile App,TRUE,FALSE
T0006202,A002049,2025-12-12,Card Payment,25.64,1.9,Card,TRUE,FALSE
T0006203,A001431,2025-08-19,Investment Transfer,2054.2,7.31,Online Banking,FALSE,FALSE
T0006204,A001680,2025-09-05,Card Payment,351.42,2.61,Branch,FALSE,FALSE
T0006205,A001210,2025-09-24,Salary Payment,5996.32,10.76,Card,FALSE,FALSE
T0006206,A001715,2025-07-28,Direct Debit,3076.73,6.86,Mobile App,FALSE,FALSE
T0006207,A001675,2025-11-12,Bank Transfer,68.8,0.22,Mobile App,FALSE,FALSE
T0006208,A000124,2025-09-11,Loan Payment,8315.15,13.83,Mobile App,FALSE,FALSE
T0006209,A000521,2025-05-06,Card Payment,18.57,0.1,ATM,FALSE,FALSE
T0006210,A000894,2025-09-08,Card Payment,112.6,0.56,Online Banking,FALSE,FALSE
T0006211,A002188,2025-04-19,Direct Debit,273.76,2.57,Mobile App,FALSE,FALSE
T0006212,A000916,2025-12-12,Loan Payment,333.22,2.08,Card,FALSE,FALSE
T0006213,A001173,2025-03-19,Card Payment,35.11,0.91,Mobile App,FALSE,FALSE
T0006214,A001594,2025-12-09,Bank Transfer,6215.4,16.8,Mobile App,FALSE,FALSE
T0006215,A000486,2025-08-12,Card Payment,50.48,2.03,Card,FALSE,FALSE
T0006216,A000163,2025-10-08,Bank Transfer,704.67,2.9,Mobile App,FALSE,FALSE
T0006217,A000112,2025-09-20,Direct Debit,111.32,0.25,Branch,FALSE,FALSE
