account_id,customer_id,branch_id,account_type,open_date,current_balance,account_status
A002224,C01426,B006,Savings Account,2017-08-24,132312.51,Active
A002225,C01426,B008,Current Account,2019-11-20,216763.28,Active
A002226,C01427,B006,Savings Account,2018-05-10,38983.44,Active
A002227,C01428,B003,Savings Account,2022-06-14,16395.47,Active
A002228,C01428,B002,Current Account,2023-09-12,12866.12,Active
A002229,C01429,B003,Savings Account,2019-03-10,31624.1,Active
A002230,C01429,B007,Current Account,2023-10-19,28431.09,Active
A002231,C01430,B007,Savings Account,2023-07-03,56945.49,Active
A002232,C01431,B009,Current Account,2021-08-20,285.37,Active
A002233,C01432,B010,Savings Account,2021-08-04,54081.59,Active
A002234,C01432,B008,Savings Account,2017-07-05,52438.58,Active
A002235,C01432,B001,Investment Account,2020-04-24,44876.53,Active
A002236,C01433,B002,Savings Account,2024-12-19,10651.64,Active
A002237,C01434,B008,Savings Account,2016-08-16,55040.52,Active
A002238,C01434,B005,Savings Account,2019-10-15,148234.21,Dormant
A002239,C01434,B010,Current Account,2021-07-16,219860.15,Dormant
A002240,C01434,B009,Current Account,2022-06-22,184246.58,Active
A002241,C01435,B004,Current Account,2023-09-24,45754.14,Active
A002242,C01435,B003,Current Account,2017-03-17,41305.99,Active
A002243,C01436,B002,Investment Account,2016-07-27,6396.0,Dormant
A002244,C01436,B009,Savings Account,2016-10-23,7753.85,Active
A002245,C01437,B003,Savings Account,2023-10-15,6939.07,Dormant
A002246,C01437,B004,Current Account,2020-01-10,8997.8,Active
A002247,C01438,B008,Savings Account,2021-04-24,27989.32,Active
A002248,C01439,B009,Business Account,2017-06-25,36083.28,Active
A002249,C01439,B006,Investment Account,2023-11-08,24775.09,Active
A002250,C01440,B007,Business Account,2018-10-01,0,Dormant
A002251,C01441,B004,Savings Account,2023-12-11,11211.63,Active
A002252,C01442,B006,Business Account,2023-10-30,0,Active
A002253,C01443,B008,Business Account,2020-07-15,32024.0,Active
A002254,C01443,B010,Current Account,2017-02-08,37573.01,Active
A002255,C01444,B008,Business Account,2016-09-06,2535.36,Active
A002256,C01445,B004,Current Account,2016-07-29,52523.48,Active
A002257,C01445,B008,Current Account,2021-03-12,45360.93,Active
A002258,C01446,B009,Current Account,2016-09-17,11744.83,Closed
A002259,C01447,B007,Current Account,2022-01-26,188273.77,Active
A002260,C01448,B007,Investment Account,2021-03-28,42726.73,Active
A002261,C01449,B007,Business Account,2018-04-26,40707.29,Active
A002262,C01449,B007,Savings Account,2016-06-04,48577.78,Active
A002263,C01449,B010,Investment Account,2017-05-21,40197.8,Active
A002264,C01450,B001,Investment Account,2019-03-22,17930.93,Active
A002265,C01450,B001,Savings Account,2020-12-02,12147.59,Active
A002266,C01450,B002,Current Account,2018-05-06,58241.77,Active
A002267,C01451,B003,Business Account,2020-05-08,4909.16,Active
A002268,C01452,B003,Savings Account,2021-10-18,780.88,Active
A002269,C01453,B002,Current Account,2021-07-16,9247.65,Active
A002270,C01454,B006,Current Account,2024-07-15,7165.85,Closed
A002271,C01455,B001,Current Account,2019-02-15,4977.41,Dormant
A002272,C01456,B003,Current Account,2020-09-29,28071.86,Active
A002273,C01456,B009,Savings Account,2019-03-20,54360.34,Active
A002274,C01457,B004,Business Account,2023-03-02,11064.55,Active
A002275,C01457,B007,Business Account,2017-04-15,41422.04,Active
A002276,C01457,B003,Savings Account,2023-12-30,7906.63,Active
A002277,C01458,B005,Business Account,2017-03-20,0,Active
A002278,C01458,B005,Savings Account,2018-06-03,134974.11,Active
A002279,C01459,B005,Investment Account,2021-12-22,5099.18,Active
A002280,C01460,B004,Savings Account,2020-02-19,8654.25,Active
A002281,C01460,B004,Savings Account,2018-06-19,671.52,Closed
A002282,C01461,B008,Current Account,2019-08-18,94856.79,Active
A002283,C01461,B004,Current Account,2020-03-10,66022.19,Active
A002284,C01461,B006,Savings Account,2021-12-30,113109.07,Active
A002285,C01462,B005,Savings Account,2022-11-29,5479.25,Active
A002286,C01462,B007,Investment Account,2020-09-26,24880.71,Active
A002287,C01462,B005,Savings Account,2020-01-31,34812.61,Active
A002288,C01463,B010,Current Account,2017-02-16,2032.79,Active
A002289,C01463,B002,Current Account,2016-09-30,1272.74,Active
A002290,C01464,B006,Current Account,2024-09-05,26826.57,Active
A002291,C01465,B003,Current Account,2018-02-06,5802.93,Active
A002292,C01465,B005,Current Account,2019-09-15,17443.42,Active
A002293,C01466,B002,Savings Account,2019-08-06,0,Dormant
A002294,C01467,B008,Savings Account,2022-10-08,11910.66,Active
A002295,C01467,B010,Current Account,2020-01-15,19592.09,Active
A002296,C01468,B002,Investment Account,2022-07-13,33876.26,Active
A002297,C01468,B006,Business Account,2023-05-20,19569.06,Active
A002298,C01469,B001,Business Account,2020-04-16,7767.46,Active
A002299,C01469,B006,Investment Account,2016-04-30,0,Active
A002300,C01470,B002,Savings Account,2018-03-14,143680.07,Active
A002301,C01470,B008,Savings Account,2018-10-25,138708.24,Active
A002302,C01470,B009,Savings Account,2022-09-14,6780.0,Closed
A002303,C01470,B007,Current Account,2016-08-28,206066.0,Active
A002304,C01471,B007,Savings Account,2019-11-13,593.32,Active
A002305,C01471,B009,Current Account,2018-09-12,10958.44,Active
A002306,C01471,B004,Savings Account,2017-09-08,2715.47,Active
A002307,C01472,B003,Current Account,2020-01-21,180.08,Active
A002308,C01473,B008,Savings Account,2022-10-17,3169.96,Active
A002309,C01474,B008,Current Account,2018-03-06,2449.6,Active
A002310,C01475,B004,Savings Account,2017-08-07,13530.51,Active
A002311,C01476,B009,Business Account,2017-11-22,22608.78,Active
A002312,C01476,B010,Current Account,2019-10-11,28909.27,Active
A002313,C01477,B004,Business Account,2022-09-03,55841.18,Active
A002314,C01477,B002,Savings Account,2018-08-28,7916.45,Active
A002315,C01478,B004,Savings Account,2019-01-26,42480.67,Active
A002316,C01478,B002,Current Account,2023-11-20,91122.51,Active
A002317,C01478,B003,Current Account,2018-04-17,56457.79,Active
A002318,C01479,B009,Current Account,2019-02-27,41220.49,Active
A002319,C01479,B003,Current Account,2024-02-08,2714.74,Active
A002320,C01480,B006,Investment Account,2019-08-02,40297.89,Active
A002321,C01480,B004,Current Account,2021-08-21,6660.59,Active
A002322,C01481,B008,Current Account,2019-12-25,18067.04,Active
A002323,C01481,B003,Savings Account,2017-12-30,12277.81,Active
A002324,C01481,B010,Current Account,2024-09-28,727.53,Active
A002325,C01482,B009,Investment Account,2023-03-22,2068.14,Active
A002326,C01483,B008,Investment Account,2016-11-13,0,Active
A002327,C01483,B004,Savings Account,2019-06-28,14574.44,Active
A002328,C01484,B003,Current Account,2022-03-08,21973.7,Active
A002329,C01484,B001,Savings Account,2017-08-22,11719.72,Active
A002330,C01485,B003,Savings Account,2018-10-05,10481.51,Active
A002331,C01485,B008,Business Account,2024-02-05,13683.43,Active
A002332,C01486,B001,Savings Account,2019-05-12,9315.65,Active
A002333,C01487,B005,Current Account,2024-11-18,0,Active
A002334,C01487,B004,Investment Account,2021-02-20,24639.54,Active
A002335,C01488,B002,Savings Account,2016-05-14,4070.15,Active
A002336,C01489,B008,Current Account,2022-04-07,14558.57,Active
A002337,C01489,B004,Savings Account,2024-11-15,35362.95,Active
A002338,C01489,B008,Savings Account,2021-12-04,8632.94,Active
A002339,C01490,B002,Current Account,2019-03-15,1915.7,Active
A002340,C01490,B002,Current Account,2018-01-18,3642.16,Active
A002341,C01491,B004,Current Account,2023-09-06,1481.62,Active
A002342,C01492,B004,Current Account,2018-04-03,427.82,Active
A002343,C01493,B003,Current Account,2024-01-13,1111.21,Active
A002344,C01494,B004,Investment Account,2024-07-12,281714.98,Active
A002345,C01494,B004,Savings Account,2022-10-21,164619.5,Active
A002346,C01495,B002,Current Account,2024-05-26,6936.31,Active
A002347,C01495,B010,Savings Account,2021-02-18,9299.93,Active
A002348,C01496,B005,Current Account,2017-09-22,1088.84,Active
A002349,C01496,B002,Current Account,2023-04-19,804.89,Dormant
A002350,C01497,B004,Current Account,2020-10-17,142693.74,Active
A002351,C01497,B007,Current Account,2023-09-05,135439.69,Active
A002352,C01498,B006,Savings Account,2024-01-29,8654.19,Active
A002353,C01499,B006,Current Account,2024-06-05,1084.56,Active
A002354,C01499,B006,Current Account,2017-04-03,279.03,Active
A002355,C01500,B010,Investment Account,2024-06-09,7603.91,Active
