flag_id,transaction_id,flag_date,flag_reason,severity,review_status
F0002151,T0045315,2025-02-14,Large Transaction,Low,Under Review
F0002152,T0045320,2025-11-11,Unusual Location,High,Cleared
F0002153,T0045328,2025-06-18,Large Transaction,Medium,Cleared
F0002154,T0045347,2025-09-08,High Frequency Transfers,High,Open
F0002155,T0045351,2025-12-12,High Frequency Transfers,High,Escalated
F0002156,T0045352,2025-09-26,International Transfer,Low,Open
F0002157,T0045391,2025-12-06,Dormant Account Activity,Low,Escalated
F0002158,T0045406,2025-12-02,International Transfer,Low,Open
F0002159,T0045446,2025-12-19,High Frequency Transfers,Medium,Cleared
F0002160,T0045491,2025-03-11,High Frequency Transfers,Medium,Cleared
F0002161,T0045505,2025-05-08,High Frequency Transfers,Medium,Open
F0002162,T0045506,2025-02-14,Large Transaction,Medium,Cleared
F0002163,T0045526,2025-09-26,High Frequency Transfers,Medium,Open
F0002164,T0045574,2025-12-13,Large Transaction,High,Cleared
F0002165,T0045617,2025-05-11,International Transfer,Medium,Under Review
F0002166,T0045618,2025-11-22,Large Transaction,Medium,Under Review
F0002167,T0045643,2025-08-25,High Frequency Transfers,High,Cleared
F0002168,T0045658,2025-08-11,High Frequency Transfers,Medium,Open
F0002169,T0045667,2025-05-16,Dormant Account Activity,Critical,Open
F0002170,T0045677,2025-06-14,High Frequency Transfers,Critical,Under Review
F0002171,T0045681,2025-09-29,Unusual Location,Medium,Open
F0002172,T0045693,2025-06-10,High Frequency Transfers,High,Cleared
F0002173,T0045695,2025-07-13,Large Transaction,High,Open
F0002174,T0045726,2025-04-22,Possible AML Review,High,Cleared
F0002175,T0045755,2025-12-13,High Frequency Transfers,High,Open
F0002176,T0045771,2025-08-20,Unusual Location,High,Cleared
F0002177,T0045794,2025-07-05,Large Transaction,Medium,Under Review
F0002178,T0045813,2025-02-12,Unusual Location,High,Open
F0002179,T0045829,2025-04-19,High Frequency Transfers,High,Cleared
F0002180,T0045832,2025-10-18,High Frequency Transfers,High,Escalated
F0002181,T0045840,2025-03-16,High Frequency Transfers,High,Open
F0002182,T0045891,2025-03-19,Large Transaction,Medium,Cleared
F0002183,T0045927,2025-03-24,High Frequency Transfers,Critical,Cleared
F0002184,T0045933,2025-04-19,Dormant Account Activity,Medium,Under Review
F0002185,T0045941,2025-06-24,Large Transaction,Critical,Under Review
F0002186,T0045945,2025-06-06,Possible AML Review,Critical,Under Review
F0002187,T0045949,2025-06-05,High Frequency Transfers,Medium,Open
F0002188,T0045950,2025-02-28,International Transfer,Medium,Escalated
F0002189,T0045951,2025-05-07,International Transfer,Low,Open
F0002190,T0045956,2025-03-05,Dormant Account Activity,Medium,Open
F0002191,T0045978,2025-10-10,Large Transaction,Medium,Under Review
F0002192,T0046003,2025-11-26,Large Transaction,Medium,Cleared
F0002193,T0046026,2025-06-14,Large Transaction,High,Under Review
F0002194,T0046065,2025-08-24,High Frequency Transfers,High,Under Review
F0002195,T0046072,2025-01-24,High Frequency Transfers,Medium,Under Review
F0002196,T0046083,2025-02-19,High Frequency Transfers,Medium,Open
F0002197,T0046084,2025-02-18,International Transfer,High,Escalated
F0002198,T0046109,2025-06-16,Large Transaction,High,Open
F0002199,T0046124,2025-12-15,Large Transaction,Medium,Escalated
F0002200,T0046145,2025-06-28,International Transfer,Medium,Open
F0002201,T0046146,2025-03-09,Possible AML Review,High,Open
F0002202,T0046165,2025-11-21,Unusual Location,Medium,Open
F0002203,T0046194,2025-03-18,Unusual Location,Medium,Cleared
F0002204,T0046242,2025-01-13,Large Transaction,Medium,Escalated
F0002205,T0046277,2025-02-25,Unusual Location,Medium,Under Review
F0002206,T0046279,2025-03-15,Large Transaction,Medium,Open
F0002207,T0046286,2025-01-28,Large Transaction,Medium,Open
F0002208,T0046324,2025-04-27,Unusual Location,Medium,Open
F0002209,T0046334,2025-10-05,International Transfer,Medium,Under Review
F0002210,T0046407,2025-03-29,Possible AML Review,High,Under Review
F0002211,T0046444,2025-06-08,Possible AML Review,Critical,Under Review
F0002212,T0046456,2025-07-01,High Frequency Transfers,High,Open
F0002213,T0046486,2025-08-06,Unusual Location,Medium,Escalated
F0002214,T0046488,2025-05-16,High Frequency Transfers,Medium,Open
F0002215,T0046496,2025-05-19,Large Transaction,Medium,Open
F0002216,T0046557,2025-11-24,Large Transaction,Low,Cleared
F0002217,T0046559,2025-12-29,High Frequency Transfers,High,Cleared
F0002218,T0046562,2025-09-14,Dormant Account Activity,Medium,Open
F0002219,T0046586,2025-02-05,Unusual Location,Medium,Cleared
F0002220,T0046593,2025-02-23,Possible AML Review,High,Under Review
F0002221,T0046622,2025-08-14,Possible AML Review,Critical,Under Review
F0002222,T0046676,2025-08-02,Large Transaction,Medium,Cleared
F0002223,T0046681,2025-01-11,International Transfer,Medium,Open
F0002224,T0046683,2025-03-15,International Transfer,High,Cleared
F0002225,T0046693,2025-02-03,High Frequency Transfers,Medium,Under Review
F0002226,T0046761,2025-09-11,International Transfer,Medium,Cleared
F0002227,T0046813,2025-12-18,Unusual Location,Low,Open
F0002228,T0046838,2025-06-01,High Frequency Transfers,Medium,Open
F0002229,T0046903,2025-03-08,Unusual Location,Medium,Under Review
F0002230,T0046939,2025-12-08,Unusual Location,Medium,Under Review
F0002231,T0046992,2025-04-30,High Frequency Transfers,Medium,Escalated
F0002232,T0046998,2025-08-01,Large Transaction,Medium,Cleared
F0002233,T0047021,2025-07-23,Unusual Location,Medium,Under Review
F0002234,T0047052,2025-01-02,International Transfer,Medium,Open
F0002235,T0047059,2025-04-08,International Transfer,High,Cleared
F0002236,T0047084,2025-12-24,Possible AML Review,High,Cleared
F0002237,T0047122,2025-12-16,High Frequency Transfers,High,Open
F0002238,T0047124,2025-11-24,High Frequency Transfers,Medium,Under Review
F0002239,T0047177,2025-07-14,Large Transaction,High,Under Review
F0002240,T0047239,2025-10-15,Large Transaction,Medium,Cleared
F0002241,T0047261,2025-06-19,International Transfer,Critical,Under Review
F0002242,T0047299,2025-11-20,High Frequency Transfers,High,Open
F0002243,T0047319,2025-12-17,International Transfer,Low,Open
F0002244,T0047332,2025-03-16,High Frequency Transfers,Medium,Open
F0002245,T0047343,2025-06-01,Possible AML Review,Critical,Open
F0002246,T0047389,2025-06-12,Unusual Location,High,Escalated
F0002247,T0047402,2025-06-27,Possible AML Review,Critical,Cleared
F0002248,T0047408,2025-05-07,Possible AML Review,High,Cleared
F0002249,T0047411,2025-01-04,Dormant Account Activity,High,Open
F0002250,T0047413,2025-02-23,High Frequency Transfers,Medium,Under Review
F0002251,T0047432,2025-02-05,Unusual Location,Medium,Open
F0002252,T0047435,2025-04-24,Possible AML Review,Low,Escalated
F0002253,T0047440,2025-04-15,High Frequency Transfers,Medium,Under Review
F0002254,T0047468,2025-03-06,Dormant Account Activity,Medium,Open
F0002255,T0047500,2025-04-22,Large Transaction,High,Cleared
F0002256,T0047502,2025-10-08,Unusual Location,Low,Under Review
F0002257,T0047509,2025-07-07,International Transfer,Medium,Open
F0002258,T0047514,2025-06-09,Possible AML Review,Critical,Under Review
F0002259,T0047555,2025-04-18,Dormant Account Activity,Medium,Open
F0002260,T0047579,2025-08-20,Large Transaction,High,Open
F0002261,T0047582,2025-05-24,Large Transaction,Medium,Cleared
F0002262,T0047597,2025-05-08,Unusual Location,Low,Cleared
F0002263,T0047603,2025-03-01,Large Transaction,Low,Escalated
F0002264,T0047635,2025-03-02,International Transfer,Medium,Escalated
F0002265,T0047639,2025-02-02,Large Transaction,High,Cleared
F0002266,T0047654,2025-12-04,High Frequency Transfers,High,Escalated
F0002267,T0047668,2025-03-19,Dormant Account Activity,High,Open
F0002268,T0047675,2025-12-13,Unusual Location,Low,Under Review
F0002269,T0047678,2025-11-04,Large Transaction,Low,Cleared
F0002270,T0047679,2025-01-31,International Transfer,Low,Cleared
F0002271,T0047691,2025-01-20,Large Transaction,Medium,Under Review
F0002272,T0047703,2025-03-26,Unusual Location,Low,Cleared
F0002273,T0047713,2025-11-13,High Frequency Transfers,Medium,Cleared
F0002274,T0047725,2025-12-22,High Frequency Transfers,Medium,Cleared
F0002275,T0047733,2025-11-19,Large Transaction,Medium,Cleared
F0002276,T0047752,2025-06-22,High Frequency Transfers,Low,Open
F0002277,T0047789,2025-03-20,International Transfer,Medium,Under Review
F0002278,T0047796,2025-02-02,High Frequency Transfers,High,Cleared
F0002279,T0047805,2025-07-12,Unusual Location,High,Cleared
F0002280,T0047812,2025-10-14,Possible AML Review,High,Under Review
F0002281,T0047813,2025-03-19,High Frequency Transfers,High,Under Review
F0002282,T0047831,2025-01-18,International Transfer,High,Escalated
F0002283,T0047867,2025-11-18,Unusual Location,High,Cleared
F0002284,T0047909,2025-02-16,Large Transaction,High,Under Review
F0002285,T0047944,2025-11-27,Possible AML Review,High,Under Review
F0002286,T0048015,2025-04-01,Dormant Account Activity,Medium,Open
F0002287,T0048036,2025-12-21,Possible AML Review,High,Open
F0002288,T0048076,2025-06-16,International Transfer,Low,Under Review
F0002289,T0048149,2025-01-21,High Frequency Transfers,Low,Cleared
F0002290,T0048150,2025-12-05,Possible AML Review,Critical,Open
F0002291,T0048171,2025-07-15,High Frequency Transfers,Medium,Cleared
F0002292,T0048239,2025-04-25,Unusual Location,Medium,Cleared
F0002293,T0048258,2025-11-02,Unusual Location,High,Open
F0002294,T0048266,2025-05-08,Dormant Account Activity,Medium,Under Review
F0002295,T0048295,2025-06-04,Large Transaction,Medium,Under Review
F0002296,T0048298,2025-09-30,International Transfer,Low,Open
F0002297,T0048323,2025-03-03,Large Transaction,Medium,Escalated
F0002298,T0048333,2025-11-21,Dormant Account Activity,Critical,Under Review
F0002299,T0048345,2025-08-09,International Transfer,Medium,Cleared
F0002300,T0048432,2025-09-09,International Transfer,Low,Open
F0002301,T0048440,2025-04-03,Large Transaction,High,Cleared
F0002302,T0048474,2025-07-26,Possible AML Review,High,Under Review
F0002303,T0048511,2025-12-18,Large Transaction,Medium,Under Review
F0002304,T0048524,2025-07-16,Possible AML Review,Medium,Cleared
F0002305,T0048554,2025-10-19,International Transfer,Medium,Cleared
F0002306,T0048564,2025-11-28,Unusual Location,Low,Open
F0002307,T0048570,2025-06-16,Possible AML Review,Critical,Cleared
F0002308,T0048621,2025-06-21,International Transfer,Medium,Cleared
F0002309,T0048655,2025-06-07,Unusual Location,Low,Open
F0002310,T0048673,2025-04-13,Unusual Location,Low,Under Review
F0002311,T0048676,2025-06-13,High Frequency Transfers,High,Open
F0002312,T0048681,2025-11-17,High Frequency Transfers,Medium,Open
F0002313,T0048718,2025-02-07,Unusual Location,Low,Under Review
F0002314,T0048779,2025-03-24,Dormant Account Activity,Medium,Escalated
F0002315,T0048786,2025-06-01,High Frequency Transfers,High,Cleared
F0002316,T0048809,2025-09-23,Large Transaction,High,Escalated
F0002317,T0048863,2025-03-31,High Frequency Transfers,Low,Under Review
F0002318,T0048877,2025-07-09,Large Transaction,High,Escalated
F0002319,T0048896,2025-09-15,International Transfer,Low,Cleared
F0002320,T0048909,2025-08-10,Unusual Location,High,Cleared
F0002321,T0048952,2025-11-07,Unusual Location,Medium,Cleared
F0002322,T0048979,2025-02-22,Unusual Location,High,Cleared
F0002323,T0049034,2025-07-23,Unusual Location,Medium,Open
F0002324,T0049056,2025-08-28,Large Transaction,High,Cleared
F0002325,T0049063,2025-03-28,International Transfer,High,Open
F0002326,T0049077,2025-01-03,Large Transaction,Low,Open
F0002327,T0049106,2025-09-17,Large Transaction,High,Escalated
F0002328,T0049128,2025-05-02,Large Transaction,Medium,Open
F0002329,T0049149,2025-02-20,High Frequency Transfers,Medium,Open
F0002330,T0049196,2025-07-31,Possible AML Review,Medium,Under Review
F0002331,T0049232,2025-10-12,High Frequency Transfers,Medium,Under Review
F0002332,T0049244,2025-07-28,Large Transaction,Medium,Cleared
F0002333,T0049247,2025-05-20,Dormant Account Activity,Low,Open
F0002334,T0049259,2025-07-24,International Transfer,Medium,Under Review
F0002335,T0049265,2025-10-28,Unusual Location,High,Open
F0002336,T0049266,2025-05-14,International Transfer,Low,Open
F0002337,T0049281,2025-05-21,Large Transaction,Medium,Under Review
F0002338,T0049368,2025-02-27,Unusual Location,Medium,Open
F0002339,T0049374,2025-03-13,Possible AML Review,Critical,Open
F0002340,T0049378,2025-01-22,Large Transaction,Low,Cleared
F0002341,T0049392,2025-04-02,High Frequency Transfers,Medium,Under Review
F0002342,T0049406,2025-09-13,International Transfer,High,Cleared
F0002343,T0049441,2025-04-19,Large Transaction,High,Open
F0002344,T0049443,2025-06-16,Large Transaction,Medium,Cleared
F0002345,T0049457,2025-12-02,Unusual Location,Low,Cleared
F0002346,T0049470,2025-05-27,Possible AML Review,Low,Cleared
F0002347,T0049476,2025-06-22,High Frequency Transfers,Medium,Cleared
F0002348,T0049505,2025-07-05,High Frequency Transfers,Medium,Cleared
F0002349,T0049524,2025-08-14,High Frequency Transfers,Medium,Cleared
F0002350,T0049525,2025-05-27,Large Transaction,Critical,Under Review
F0002351,T0049533,2025-01-14,Large Transaction,Medium,Open
F0002352,T0049561,2025-02-12,International Transfer,Medium,Open
F0002353,T0049602,2025-12-17,International Transfer,High,Under Review
F0002354,T0049607,2025-10-15,International Transfer,Medium,Escalated
F0002355,T0049610,2025-04-20,High Frequency Transfers,Critical,Cleared
F0002356,T0049637,2025-07-30,Large Transaction,High,Cleared
F0002357,T0049715,2025-06-22,High Frequency Transfers,Medium,Under Review
F0002358,T0049733,2025-03-22,Possible AML Review,Low,Under Review
F0002359,T0049748,2025-10-04,International Transfer,Critical,Open
F0002360,T0049759,2025-12-11,International Transfer,Medium,Open
F0002361,T0049762,2025-02-17,Large Transaction,Medium,Open
F0002362,T0049768,2025-08-04,Large Transaction,Medium,Under Review
F0002363,T0049775,2025-10-19,Dormant Account Activity,Medium,Under Review
F0002364,T0049778,2025-10-26,Unusual Location,Medium,Escalated
F0002365,T0049792,2025-12-20,Possible AML Review,High,Cleared
F0002366,T0049825,2025-10-24,Large Transaction,Medium,Under Review
F0002367,T0049858,2025-08-31,Unusual Location,Low,Cleared
F0002368,T0049868,2025-02-18,High Frequency Transfers,High,Cleared
F0002369,T0049909,2025-04-25,Unusual Location,High,Under Review
F0002370,T0049944,2025-10-31,Unusual Location,Medium,Open
F0002371,T0049949,2025-04-19,International Transfer,Low,Under Review
F0002372,T0049956,2025-10-27,High Frequency Transfers,High,Under Review
F0002373,T0049993,2025-10-22,Large Transaction,Low,Open
F0002374,T0049994,2025-11-11,Large Transaction,Medium,Under Review
F0002375,T0050103,2025-02-23,International Transfer,High,Escalated
F0002376,T0050106,2025-01-22,International Transfer,High,Open
F0002377,T0050134,2025-08-13,High Frequency Transfers,Medium,Under Review
F0002378,T0050194,2025-11-09,Large Transaction,Medium,Cleared
F0002379,T0050212,2025-08-10,International Transfer,Medium,Cleared
F0002380,T0050219,2025-05-14,Possible AML Review,Medium,Escalated
F0002381,T0050234,2025-12-28,Large Transaction,Medium,Under Review
F0002382,T0050252,2025-09-28,Large Transaction,High,Open
F0002383,T0050257,2025-12-25,Large Transaction,Medium,Cleared
F0002384,T0050285,2025-01-20,High Frequency Transfers,High,Open
F0002385,T0050303,2025-06-09,Unusual Location,Medium,Open
F0002386,T0050349,2025-08-02,Possible AML Review,Critical,Escalated
F0002387,T0050399,2025-12-08,International Transfer,Medium,Cleared
F0002388,T0050405,2025-12-06,Unusual Location,Medium,Open
F0002389,T0050407,2025-06-05,Possible AML Review,High,Open
F0002390,T0050409,2025-09-14,Dormant Account Activity,Medium,Open
F0002391,T0050429,2025-09-30,International Transfer,Low,Cleared
F0002392,T0050433,2025-08-31,International Transfer,Critical,Under Review
F0002393,T0050434,2025-09-02,Possible AML Review,High,Under Review
F0002394,T0050462,2025-05-16,Possible AML Review,High,Open
F0002395,T0050468,2025-11-17,Unusual Location,High,Under Review
F0002396,T0050491,2025-02-17,Unusual Location,High,Open
F0002397,T0050499,2025-07-25,Unusual Location,Medium,Cleared
F0002398,T0050506,2025-07-18,Dormant Account Activity,Medium,Open
F0002399,T0050508,2025-08-31,International Transfer,Low,Open
F0002400,T0050562,2025-04-12,Large Transaction,Medium,Under Review
F0002401,T0050578,2025-01-21,High Frequency Transfers,Medium,Under Review
F0002402,T0050582,2025-03-20,Large Transaction,Medium,Escalated
F0002403,T0050629,2025-12-29,International Transfer,Medium,Cleared
F0002404,T0050644,2025-04-19,High Frequency Transfers,High,Cleared
F0002405,T0050664,2025-01-29,Large Transaction,High,Under Review
F0002406,T0050665,2025-07-31,High Frequency Transfers,Medium,Cleared
F0002407,T0050684,2025-06-07,Unusual Location,Medium,Cleared
F0002408,T0050691,2025-12-31,Dormant Account Activity,High,Open
F0002409,T0050707,2025-05-21,Unusual Location,Low,Under Review
F0002410,T0050761,2025-12-07,Large Transaction,Medium,Under Review
F0002411,T0050852,2025-02-11,Large Transaction,Critical,Cleared
F0002412,T0050908,2025-09-24,International Transfer,Medium,Under Review
F0002413,T0050961,2025-03-03,High Frequency Transfers,Medium,Under Review
F0002414,T0050976,2025-05-06,International Transfer,Medium,Open
F0002415,T0050997,2025-01-18,High Frequency Transfers,Low,Escalated
F0002416,T0051034,2025-07-27,Unusual Location,High,Escalated
F0002417,T0051046,2025-10-14,Possible AML Review,Medium,Open
F0002418,T0051051,2025-10-31,Large Transaction,Medium,Under Review
F0002419,T0051067,2025-05-10,High Frequency Transfers,Medium,Under Review
F0002420,T0051106,2025-09-08,Possible AML Review,High,Open
F0002421,T0051118,2025-04-04,International Transfer,Critical,Escalated
F0002422,T0051120,2025-12-17,High Frequency Transfers,Critical,Open
F0002423,T0051130,2025-05-05,Large Transaction,High,Under Review
F0002424,T0051151,2025-11-08,International Transfer,Medium,Open
F0002425,T0051152,2025-04-04,Large Transaction,Critical,Cleared
F0002426,T0051153,2025-08-10,Unusual Location,Critical,Escalated
F0002427,T0051155,2025-09-16,Large Transaction,High,Under Review
F0002428,T0051162,2025-12-14,Large Transaction,Medium,Open
F0002429,T0051169,2025-05-01,Possible AML Review,High,Under Review
F0002430,T0051217,2025-02-19,Possible AML Review,Medium,Cleared
F0002431,T0051275,2025-07-14,Dormant Account Activity,Low,Escalated
F0002432,T0051280,2025-03-18,High Frequency Transfers,High,Under Review
F0002433,T0051282,2025-11-17,Unusual Location,Low,Open
F0002434,T0051325,2025-06-25,Unusual Location,High,Open
F0002435,T0051351,2025-06-12,International Transfer,Medium,Under Review
F0002436,T0051393,2025-07-15,Large Transaction,Medium,Open
F0002437,T0051436,2025-09-10,Possible AML Review,High,Escalated
F0002438,T0051484,2025-07-09,Unusual Location,Low,Cleared
F0002439,T0051502,2025-09-30,International Transfer,High,Open
F0002440,T0051547,2025-09-19,Large Transaction,High,Escalated
F0002441,T0051551,2025-07-22,International Transfer,Low,Cleared
F0002442,T0051554,2025-03-03,Possible AML Review,Critical,Cleared
F0002443,T0051561,2025-09-08,High Frequency Transfers,Low,Open
F0002444,T0051570,2025-09-01,Possible AML Review,High,Open
F0002445,T0051573,2025-01-24,High Frequency Transfers,High,Open
F0002446,T0051628,2025-01-03,International Transfer,High,Cleared
F0002447,T0051629,2025-04-05,Dormant Account Activity,Medium,Cleared
F0002448,T0051679,2025-03-22,High Frequency Transfers,Medium,Under Review
F0002449,T0051682,2025-04-22,High Frequency Transfers,High,Under Review
F0002450,T0051712,2025-08-21,International Transfer,Low,Cleared
F0002451,T0051718,2025-03-22,International Transfer,Medium,Under Review
F0002452,T0051737,2025-08-22,High Frequency Transfers,Low,Open
F0002453,T0051781,2025-02-28,Large Transaction,Medium,Cleared
F0002454,T0051824,2025-03-11,Possible AML Review,Low,Escalated
F0002455,T0051825,2025-07-07,Dormant Account Activity,High,Cleared
F0002456,T0051828,2025-01-18,International Transfer,Medium,Cleared
F0002457,T0051832,2025-01-30,Large Transaction,High,Under Review
F0002458,T0051840,2025-03-28,High Frequency Transfers,High,Under Review
F0002459,T0051856,2025-07-05,Unusual Location,High,Open
F0002460,T0051870,2025-04-28,High Frequency Transfers,Critical,Cleared
F0002461,T0051882,2025-08-23,International Transfer,High,Cleared
F0002462,T0051887,2025-12-17,High Frequency Transfers,Medium,Cleared
F0002463,T0051890,2025-11-30,International Transfer,Medium,Open
F0002464,T0051946,2025-06-02,International Transfer,Low,Escalated
F0002465,T0051950,2025-10-05,High Frequency Transfers,Medium,Cleared
F0002466,T0051961,2025-05-20,High Frequency Transfers,High,Cleared
